
May 30, 2018 17:12:28.47 NEW SESSION
May 31, 2018 17:50:54.74 [3608:10728:0531/175054.651:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='session.fpmSessionId', domain='.softonic.com', path='/'}
May 31, 2018 17:50:54.75 [3608:10728:0531/175054.651:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='session.softonic_mobile.page_views.counter', domain='.softonic.com', path='/'}
May 31, 2018 17:50:54.77 [3608:10728:0531/175054.651:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='viewedOuibounceModal', domain='jarfix.en.softonic.com', path='/'}
May 31, 2018 17:50:54.78 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='10oeltjnn8mvkgt5jg8e6cpbsg-agile-crm-session_id', domain='www.techjini.com', path='/'}
May 31, 2018 17:50:54.79 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='10oeltjnn8mvkgt5jg8e6cpbsg-agile-crm-session_start_time', domain='www.techjini.com', path='/'}
May 31, 2018 17:50:54.81 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='10oeltjnn8mvkgt5jg8e6cpbsg-agile-original-referrer', domain='www.techjini.com', path='/'}
May 31, 2018 17:50:54.82 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='chromeEnableTopSites', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:54.84 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='chromeSearchExtensionURL', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:54.85 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='chromeShowToolbar', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:54.86 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='defaultSearchOption', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:54.87 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='dlput', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:54.88 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='homePage', domain='.thewhizmarketing.com', path='/'}
